solo podías tomar 2 videos a la vez y la calidad era muy mala.	0
no desperdicies tu dinero	0
Voy a tener que ser el primero en revisar negativamente este producto.	0
El adaptador no proporciona suficiente corriente de carga.	0
Había tanto entusiasmo por este teléfono que asumí que era el mejor, mi error.	0
Tampoco puede tomar fotografías con él en el caso porque la lente está cubierta.	0
El teléfono se cae fácilmente.	0
No funcionó, la gente no puede escucharme cuando hablo.	0
La función de mensajes de texto es realmente difícil de usar.	0
Estoy realmente decepcionado, todo lo que tengo ahora es un cargador que no funciona.	0
Doloroso en la oreja.	0
Duró un día y luego explotó.	0
decepcionado.	0
Tipo de fracasos alrededor.	0
La pantalla se mancha fácilmente porque toca la oreja y la cara.	0
Qué pedazo de chatarra ... Pierdo más llamadas en este teléfono.	0
El artículo no coincide con la imagen.	0
Lo único que me decepcionó es el puerto infrarrojo (irda).	0
No se puede contestar llamadas con la unidad, nunca funcionó una sola vez!	0
